Checked	Master	Accession	Description	Coverage	# Peptides	# PSMs	# Unique Peptides	# Protein Groups	# AAs	MW [kDa]	calc. pI	Modifications	Entrez Gene ID	Ensembl Gene ID	Gene ID	Chromosome	Biological Process	Cellular Component	Molecular Function	Pfam IDs	"Abundance Ratio: (127N, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (127C, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (128N, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (128C, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (129N, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (129C, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (130N, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (130C, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (131, Ctrl) / (126, Ctrl)"	"Abundance: F1: 126, Sample, Ctrl"	"Abundance: F1: 127N, Sample, Ctrl"	"Abundance: F1: 127C, Sample, Ctrl"	"Abundance: F1: 128N, Sample, Ctrl"	"Abundance: F1: 128C, Sample, Ctrl"	"Abundance: F1: 129N, Sample, Ctrl"	"Abundance: F1: 129C, Sample, Ctrl"	"Abundance: F1: 130N, Sample, Ctrl"	"Abundance: F1: 130C, Sample, Ctrl"	"Abundance: F1: 131, Sample, Ctrl"	"Abundances Count: F1: 126, Sample, Ctrl"	"Abundances Count: F1: 127N, Sample, Ctrl"	"Abundances Count: F1: 127C, Sample, Ctrl"	"Abundances Count: F1: 128N, Sample, Ctrl"	"Abundances Count: F1: 128C, Sample, Ctrl"	"Abundances Count: F1: 129N, Sample, Ctrl"	"Abundances Count: F1: 129C, Sample, Ctrl"	"Abundances Count: F1: 130N, Sample, Ctrl"	"Abundances Count: F1: 130C, Sample, Ctrl"	"Abundances Count: F1: 131, Sample, Ctrl"	emPAI	# Razor Peptides	Score Sequest HT	# Peptides Sequest HT	Score Mascot	# Peptides Mascot
FALSE	IsMasterProtein	P51003	Poly(A) polymerase alpha OS=Homo sapiens GN=PAPOLA PE=1 SV=4	37.18120805	25	62	17	1	745	82.791	7.37		10914	ENSG00000090060	PAPOLA	14	metabolic process;regulation of biological process	cytoplasm;nucleus	catalytic activity;metal ion binding;nucleotide binding;protein binding;RNA binding	"Pf01909, Pf04926, Pf04928"	0.984	1.018	0.923	0.629	0.238	0.134	0.086	0.063	0.048	8515.4	8378.8	8669.7	7859.8	5352.1	2030.4	1140.4	728.6	532.6	408.1	25	25	25	25	25	25	25	25	25	25	2.311	8	129.4320484	24	905.3278355	22
FALSE	IsMasterProtein	P51114	Fragile X mental retardation syndrome-related protein 1 OS=Homo sapiens GN=FXR1 PE=1 SV=3	4.669887279	3	7	3	1	621	69.678	6.15		8087	ENSG00000114416	FXR1	3	cell death;cell differentiation;development;regulation of biological process	cytoplasm;membrane;nucleus	RNA binding	"Pf00013, Pf05641, Pf12235, Pf13014"	0.845	0.449	0.312	0.206	0.199	0.158	0.133	0.114	0.106	2617.7	2212.6	1176.5	817.4	539.2	520.6	413.1	349.2	298.7	277.2	3	3	3	3	3	3	3	3	3	3	0.266	0	14.55403554	3	106.2006018	2
FALSE	IsMasterProtein	P51149	Ras-related protein Rab-7a OS=Homo sapiens GN=RAB7A PE=1 SV=1	71.49758454	13	51	13	1	207	23.475	6.7		7879	ENSG00000075785	RAB7A	3	cell death;cell organization and biogenesis;cellular homeostasis;metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;endosome;Golgi;membrane;nucleus;vacuole	catalytic activity;nucleotide binding;protein binding	"Pf00025, Pf00071, Pf01926, Pf04670, Pf07728, Pf08477"	0.886	0.983	0.789	0.695	0.506	0.418	0.309	0.239	0.144	6371	5646.9	6259.7	5026	4429.5	3226.9	2663.6	1967.9	1524.5	916.2	14	14	14	14	14	14	14	14	14	14	7.733	0	92.53824258	13	606.7771849	12
FALSE	IsMasterProtein	P51151	Ras-related protein Rab-9A OS=Homo sapiens GN=RAB9A PE=1 SV=1	31.34328358	6	10	6	1	201	22.823	5.47		9367	ENSG00000123595	RAB9A	X	cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;endoplasmic reticulum;endosome;Golgi;membrane;nucleus;vacuole	catalytic activity;nucleotide binding;protein binding	"Pf00025, Pf00071, Pf01926, Pf04670, Pf08477"	0.963	1.009	0.955	0.799	0.595	0.39	0.193	0.119	0.082	839.2	808.2	847.1	801.3	670.6	499.6	327	162.2	100	69	3	3	3	3	3	3	3	3	3	3	1.683	0	20.24482405	6	161.3929658	4
FALSE	IsMasterProtein	P51153	Ras-related protein Rab-13 OS=Homo sapiens GN=RAB13 PE=1 SV=1	25.12315271	6	22	4	1	203	22.76	9.19		5872	ENSG00000143545	RAB13	1	cell organization and biogenesis;cellular component movement;metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;endosome;Golgi;membrane;nucleus	catalytic activity;nucleotide binding;protein binding	"Pf00025, Pf00071, Pf00735, Pf04670, Pf08477"	1.02	1.003	0.906	0.648	0.409	0.246	0.122	0.073	0.067	1612.4	1644	1617.6	1460.4	1044.4	659.5	396.7	196.9	118.2	108.2	3	3	3	3	3	3	3	3	3	3	1.512	0	38.32621312	6	261.9791975	5
FALSE	IsMasterProtein	P51157	Ras-related protein Rab-28 OS=Homo sapiens GN=RAB28 PE=1 SV=2	17.64705882	3	5	3	1	221	24.826	5.97		9364	ENSG00000157869	RAB28	4	metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;cytoskeleton;membrane	catalytic activity;nucleotide binding	"Pf00025, Pf00071, Pf08477"	0.984	0.929	0.608	0.257	0.157	0.07	0.05	0.045	0.032	1665.1	1637.7	1547.2	1012.2	427.2	261.7	116.9	82.9	75	53.4	3	3	3	3	3	3	3	3	3	3	0.54	0	11.90320492	3	61.68	2
FALSE	IsMasterProtein	P51159	Ras-related protein Rab-27A OS=Homo sapiens GN=RAB27A PE=1 SV=3	25.7918552	6	12	6	1	221	24.852	5.22		5873	ENSG00000069974	RAB27A	15	cell differentiation;cell organization and biogenesis;coagulation;metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;endosome;Golgi;membrane;nucleus;vacuole	catalytic activity;nucleotide binding;protein binding	"Pf00009, Pf00025, Pf00071, Pf04670, Pf08477"	1.032	0.962	0.823	0.6	0.375	0.247	0.158	0.092	0.103	1479.9	1527.3	1424	1217.9	887.6	554.5	365.1	233.9	136.4	152.1	6	6	6	6	6	6	6	6	6	6	1.683	0	19.77439642	6	160.8	6
FALSE	IsMasterProtein	P51161-2	Isoform 2 of Gastrotropin OS=Homo sapiens GN=FABP6	19.7740113	4	8	4	1	177	19.861	9.26		2172	ENSG00000170231	FABP6	5	metabolic process;regulation of biological process;transport	cytoplasm;cytosol	transporter activity	"Pf00061, Pf14651"	1.015	1.05	1.012	0.931	0.758	0.659	0.51	0.416	0.381	755	766.5	792.8	764.4	702.8	572.3	497.5	385.3	314	287.7	4	4	4	4	4	4	4	4	4	4	1.31	0	13.82134819	4	108.56	4
FALSE	IsMasterProtein	P51178-2	"Isoform 2 of 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-1 OS=Homo sapiens GN=PLCD1"	20.07722008	13	36	13	1	777	88.079	7.23		5333	ENSG00000187091	PLCD1	3	metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytosol;membrane	catalytic activity;metal ion binding;protein binding;signal transducer activity	"Pf00168, Pf00169, Pf00387, Pf00388, Pf09279, Pf13499, Pf14788"	0.984	1.028	0.922	0.647	0.242	0.133	0.08	0.06	0.052	4802.2	4726.8	4937.1	4429.7	3107.7	1163.4	637.6	385.2	288.3	249.4	12	12	12	12	12	12	12	12	12	12	1.047	0	66.6544199	13	296.5373731	13
FALSE	IsMasterProtein	P51397	Death-associated protein 1 OS=Homo sapiens GN=DAP PE=1 SV=3	23.52941176	3	31	3	1	102	11.158	9.32		1611	ENSG00000112977	DAP	5	cell communication;cell death;metabolic process;regulation of biological process;response to stimulus		protein binding	Pf15228	1.009	1.098	1.018	0.845	0.656	0.574	0.581	0.6	0.59	1429.9	1442.3	1570.5	1455.6	1208	938	820.9	830.7	858.1	843.3	4	4	4	4	4	4	4	4	4	4	3.642	0	46.94388556	3	148.9972727	3
FALSE	IsMasterProtein	P51398	"28S ribosomal protein S29, mitochondrial OS=Homo sapiens GN=DAP3 PE=1 SV=1"	31.65829146	11	21	11	1	398	45.538	8.88		7818	ENSG00000132676	DAP3	1	cell death;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus	membrane;mitochondrion;nucleus;organelle lumen;ribosome	protein binding;RNA binding;structural molecule activity	Pf10236	0.91	0.923	0.717	0.415	0.157	0.069	0.036	0.035	0.029	3076.2	2800.6	2837.8	2204.4	1276.8	483.4	211.5	112.2	106.6	87.9	9	9	9	9	9	9	9	9	9	9	1.873	0	39.33866787	11	286.94	10
FALSE	IsMasterProtein	P51452	Dual specificity protein phosphatase 3 OS=Homo sapiens GN=DUSP3 PE=1 SV=1	51.35135135	8	18	8	1	185	20.465	7.8		1845	ENSG00000108861	DUSP3	17	defense response;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytosol;nucleus	catalytic activity;protein binding	"Pf00102, Pf00782"	0.96	0.991	0.846	0.686	0.358	0.175	0.071	0.048	0.044	2867.9	2752.1	2841.2	2425.7	1966.6	1025.3	502.5	204.7	136.9	125	6	6	6	6	6	6	6	6	6	6	4.337	0	38.17704928	8	326.3601313	6
FALSE	IsMasterProtein	P51513	RNA-binding protein Nova-1 OS=Homo sapiens GN=NOVA1 PE=1 SV=1	1.568627451	1	2	1	1	510	52.024	8.88		4857		NOVA1	14	cell communication;metabolic process;regulation of biological process;response to stimulus	nucleus	RNA binding	"Pf00013, Pf13014"																														0.101	0	2.396720886	1	0	1
FALSE	IsMasterProtein	P51531	Probable global transcription activator SNF2L2 OS=Homo sapiens GN=SMARCA2 PE=1 SV=2	10.12578616	17	30	4	1	1590	181.166	7.2		6595	ENSG00000080503	SMARCA2	9	cell differentiation;cell organization and biogenesis;metabolic process;regulation of biological process	cytoskeleton;nucleus	catalytic activity;DNA binding;nucleotide binding;protein binding	"Pf00176, Pf00270, Pf00271, Pf00439, Pf07529, Pf07533, Pf08880, Pf11496, Pf14619"	0.974	0.846	0.685	0.52	0.346	0.283	0.235	0.209	0.171	923	898.7	780.8	632.5	479.9	319.6	261.3	217.2	193.3	157.6	3	3	3	3	3	3	3	3	3	3	0.652	0	57.19014788	17	324.9766667	13
FALSE	IsMasterProtein	P51532-4	Isoform 4 of Transcription activator BRG1 OS=Homo sapiens GN=SMARCA4	21.95423624	33	64	20	1	1617	181.577	8.07		6597	ENSG00000127616	SMARCA4	19	cell organization and biogenesis;metabolic process;regulation of biological process	membrane;nucleus	catalytic activity;DNA binding;nucleotide binding;protein binding	"Pf00176, Pf00270, Pf00271, Pf00439, Pf07529, Pf07533, Pf08880, Pf11496, Pf14619"	0.808	0.457	0.192	0.102	0.066	0.039	0.029	0.024	0.018	19416.2	15690	8877.5	3726.3	1972.1	1277.9	755.1	570.5	461	346	25	25	25	25	25	25	25	25	25	25	1.649	10	132.4213001	33	761.0957811	28
FALSE	IsMasterProtein	P51553	"Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial OS=Homo sapiens GN=IDH3G PE=1 SV=1"	14.75826972	5	15	4	1	393	42.767	8.5		3421	ENSG00000067829	IDH3G	X	metabolic process;regulation of biological process	mitochondrion;nucleus;organelle lumen	catalytic activity;metal ion binding;nucleotide binding	Pf00180	0.757	0.679	0.534	0.424	0.265	0.167	0.081	0.043	0.033	2401.2	1818.7	1630.3	1281.9	1018.3	636.1	399.9	193.4	103.1	78.2	3	3	3	3	3	3	3	3	3	3	1.154	0	24.24546766	5	114.37	4
FALSE	IsMasterProtein	P51572-2	Isoform 2 of B-cell receptor-associated protein 31 OS=Homo sapiens GN=BCAP31	23.32268371	9	18	8	1	313	34.73	7.84		10134	ENSG00000185825	BCAP31	X	cell death;cell organization and biogenesis;cellular homeostasis;regulation of biological process;response to stimulus;transport	cytosol;endoplasmic reticulum;membrane;mitochondrion	protein binding	"Pf05529, Pf13870"	0.928	0.84	0.592	0.337	0.195	0.147	0.103	0.097	0.079	3859.6	3582	3242.1	2283.9	1301	752.6	568.2	399.2	375.8	305.2	5	5	5	5	5	5	5	5	5	5	1.976	0	29.8443346	9	121.595	7
FALSE	IsMasterProtein	P51580	Thiopurine S-methyltransferase OS=Homo sapiens GN=TPMT PE=1 SV=1	46.12244898	12	43	12	1	245	28.162	6.23		7172	ENSG00000137364	TPMT	6	metabolic process;response to stimulus	cytoplasm;cytosol	catalytic activity	Pf05724	0.961	1.014	0.891	0.787	0.522	0.308	0.113	0.053	0.04	4100.5	3941.8	4158.6	3651.6	3226.6	2142.3	1264.8	463.1	216.1	164.9	12	12	12	12	12	12	12	12	12	12	6.356	0	80.73699367	12	388.8916121	12
FALSE	IsMasterProtein	P51587	Breast cancer type 2 susceptibility protein OS=Homo sapiens GN=BRCA2 PE=1 SV=2	0.643651258	3	3	2	1	3418	383.986	6.73		675		BRCA2	13	cell organization and biogenesis;cell proliferation;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytoskeleton;nucleus	catalytic activity;DNA binding;protein binding	"Pf00634, Pf09103, Pf09104, Pf09121, Pf09169"	0.974	1.322	1.027	0.864	0.771	0.299	0.583	0.303	0.154	240.2	233.9	317.6	246.6	207.6	185.1	71.7	140	72.7	37.1	2	2	2	2	2	2	2	2	2	2	0.032	0	4.251475096	2	20.87	1
FALSE	IsMasterProtein	P51589	Cytochrome P450 2J2 OS=Homo sapiens GN=CYP2J2 PE=1 SV=2	2.589641434	1	1	1	1	502	57.574	8.6		1573	ENSG00000134716	CYP2J2	1	metabolic process;regulation of biological process	cytoplasm;endoplasmic reticulum;membrane	catalytic activity;metal ion binding	Pf00067	1.109	1.155	1.136	0.721	0.164	0.131	0.08	0.065	0.048	154.7	171.6	178.7	175.8	111.6	25.4	20.3	12.3	10	7.4	1	1	1	1	1	1	1	1	1	1	0.07	0	0	1		
FALSE	IsMasterProtein	P51606	N-acylglucosamine 2-epimerase OS=Homo sapiens GN=RENBP PE=1 SV=2	19.43793911	9	19	9	1	427	48.799	6.37		5973	ENSG00000102032	RENBP	X	metabolic process;regulation of biological process		catalytic activity;enzyme regulator activity;nucleotide binding;protein binding	Pf07221	0.981	1.047	0.899	0.785	0.552	0.416	0.239	0.119	0.061	2272.4	2228.5	2379	2042.1	1784.5	1255.5	946.3	542.9	270.2	137.9	8	8	8	8	8	8	8	8	8	8	1.154	0	28.92009079	9	170.1022222	8
FALSE	IsMasterProtein	P51608-2	Isoform B of Methyl-CpG-binding protein 2 OS=Homo sapiens GN=MECP2	10.04016064	4	8	4	1	498	53.291	9.88		4204	ENSG00000169057	MECP2	X	cell organization and biogenesis;defense response;metabolic process;regulation of biological process;response to stimulus;transport	cytosol;mitochondrion;nucleus	DNA binding;nucleotide binding;protein binding;RNA binding	Pf01429	1.064	1.035	1.067	0.944	0.806	0.672	0.623	0.582	0.553	568.4	604.5	588.4	606.3	536.8	457.9	382	354.3	330.7	314.4	3	3	3	3	3	3	3	3	3	3	0.407	0	15.89971328	4	147.86	4
FALSE	IsMasterProtein	P51610	Host cell factor 1 OS=Homo sapiens GN=HCFC1 PE=1 SV=2	27.61670762	42	130	1	1	2035	208.602	7.46		3054	ENSG00000172534	HCFC1	X	cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus	cytoplasm;membrane;mitochondrion;nucleus	catalytic activity;protein binding	"Pf01344, Pf13415, Pf13418, Pf13854, Pf13964"																														3.691	0	238.3503219	40	1723.937525	40
FALSE	IsMasterProtein	P51617	Interleukin-1 receptor-associated kinase 1 OS=Homo sapiens GN=IRAK1 PE=1 SV=2	7.303370787	4	10	3	1	712	76.489	6.62		3654	ENSG00000184216	IRAK1	X	cell organization and biogenesis;defense response;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytosol;membrane;nucleus	catalytic activity;nucleotide binding;protein binding;signal transducer activity	"Pf00069, Pf00531, Pf07714"	0.732	0.589	0.453	0.328	0.212	0.154	0.118	0.098	0.074	1571.9	1150.5	926.6	712.4	515.8	332.9	241.9	185.8	153.5	116.5	3	3	3	3	3	3	3	3	3	3	0.346	1	17.78550506	4	94.3	4
FALSE	IsMasterProtein	P51649-2	"Isoform 2 of Succinate-semialdehyde dehydrogenase, mitochondrial OS=Homo sapiens GN=ALDH5A1"	31.38686131	13	35	13	1	548	58.616	8.09		7915	ENSG00000112294	ALDH5A1	6	cell communication;cell organization and biogenesis;metabolic process;transport	mitochondrion;organelle lumen	catalytic activity;protein binding	Pf00171	1.005	1.046	0.897	0.724	0.392	0.14	0.068	0.05	0.036	5683.1	5712.3	5942.6	5100.1	4112.8	2229	793.1	386.9	286.3	205.6	13	13	13	13	13	13	13	13	13	13	2.433	0	71.81628025	13	401.2724671	12
FALSE	IsMasterProtein	P51659	Peroxisomal multifunctional enzyme type 2 OS=Homo sapiens GN=HSD17B4 PE=1 SV=3	24.45652174	15	31	15	1	736	79.636	8.84		3295	ENSG00000133835	HSD17B4	5	cell differentiation;metabolic process	membrane;mitochondrion;organelle lumen	catalytic activity;protein binding	"Pf00106, Pf01575, Pf02036, Pf08659, Pf13452, Pf13561, Pf14864"	0.974	0.97	0.723	0.479	0.298	0.192	0.085	0.054	0.044	6516.1	6344.9	6320.9	4709.3	3120	1941.3	1254.1	555.3	352.4	288.4	14	14	14	14	14	14	14	14	14	14	1.192	0	60.74317408	14	481.2242857	15
FALSE	IsMasterProtein	P51665	26S proteasome non-ATPase regulatory subunit 7 OS=Homo sapiens GN=PSMD7 PE=1 SV=2	37.96296296	9	46	9	1	324	37.002	6.77		5713	ENSG00000103035	PSMD7	16	cell death;cellular component movement;defense response;metabolic process;regulation of biological process;response to stimulus	cytosol;membrane;nucleus;proteasome	protein binding	"Pf01398, Pf13012"	0.982	1.068	0.887	0.579	0.234	0.114	0.065	0.049	0.039	6866	6744.3	7331.2	6092.9	3973.4	1605.1	785.7	446.8	334.4	264.9	13	13	13	13	13	13	13	13	13	13	6.356	0	105.9668438	8	662.2679274	9
FALSE	IsMasterProtein	P51668	Ubiquitin-conjugating enzyme E2 D1 OS=Homo sapiens GN=UBE2D1 PE=1 SV=1	28.57142857	4	16	2	1	147	16.591	7.42		7321	ENSG00000072401	UBE2D1	10	defense response;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytosol	catalytic activity;nucleotide binding;protein binding	"Pf00179, Pf05773"	0.873	0.907	0.747	0.607	0.291	0.136	0.083	0.069	0.075	1579.1	1377.8	1431.7	1178.9	959	459	215.3	130.4	109.5	118.3	3	3	3	3	3	3	3	3	3	3	9	1	32.56482792	4	156.9528919	3
FALSE	IsMasterProtein	P51685	C-C chemokine receptor type 8 OS=Homo sapiens GN=CCR8 PE=1 SV=1	1.690140845	1	1	1	1	355	40.817	8.32		1237	ENSG00000179934	CCR8	3	cellular homeostasis;regulation of biological process;response to stimulus	cytosol;membrane	receptor activity;signal transducer activity	Pf00001	0.696	0.667	0.313	0.165	0.031	0.024	0.01	0.01	0.01	438.4	305.3	292.2	137.2	72.4	13.7	10.5	1	1	1	1	1	1	1	1	1	1	1	1	1	0.194	0	2.559392452	1		
FALSE	IsMasterProtein	P51687	"Sulfite oxidase, mitochondrial OS=Homo sapiens GN=SUOX PE=1 SV=2"	29.17431193	14	37	14	1	545	60.245	6.11		6821	ENSG00000139531	SUOX	12	metabolic process;response to stimulus	cytosol;mitochondrion;organelle lumen	catalytic activity;metal ion binding	"Pf00173, Pf00174, Pf03404"	0.949	0.996	0.825	0.767	0.612	0.58	0.465	0.418	0.334	3252	3087.1	3238.6	2681.5	2495	1990	1887.6	1511.3	1358.3	1085.9	13	13	13	13	13	13	13	13	13	13	1.829	0	64.38424218	14	334.9111765	14
FALSE	IsMasterProtein	P51692	Signal transducer and activator of transcription 5B OS=Homo sapiens GN=STAT5B PE=1 SV=2	41.6772554	30	120	8	1	787	89.81	6.05		6777	ENSG00000173757	STAT5B	17	cell differentiation;defense response;metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;cytosol;nucleus	DNA binding;metal ion binding;protein binding;signal transducer activity	"Pf00017, Pf01017, Pf02864, Pf02865"	0.961	0.859	0.479	0.181	0.097	0.055	0.036	0.03	0.025	5106.3	4905.5	4388.2	2448.4	924.5	497.3	280.3	185.2	153.2	125.6	8	8	8	8	8	8	8	8	8	8	5.434	0	235.7988415	30	1305.040101	27
FALSE	IsMasterProtein	P51784	Ubiquitin carboxyl-terminal hydrolase 11 OS=Homo sapiens GN=USP11 PE=1 SV=3	18.27622015	14	31	13	1	963	109.747	5.45		8237	ENSG00000102226	USP11	X	metabolic process;regulation of biological process	cytoplasm;nucleus	catalytic activity;protein binding	"Pf00443, Pf06337, Pf13423, Pf14533, Pf14836"	0.762	0.461	0.313	0.19	0.122	0.082	0.058	0.046	0.042	6566.7	5007.1	3027.1	2056.5	1245.3	802.8	540	380.1	304.4	277.6	14	14	14	14	14	14	14	14	14	14	0.833	1	60.49738383	14	320.5785714	12
FALSE	IsMasterProtein	P51788	Chloride channel protein 2 OS=Homo sapiens GN=CLCN2 PE=1 SV=2	1.336302895	1	1	1	1	898	98.472	8.38		1181	ENSG00000114859	CLCN2	3	cell differentiation;regulation of biological process;transport	membrane	nucleotide binding;transporter activity	Pf00654	1.045	1.091	1.057	0.688	0.403	0.232	0.123	0.102	0.121	332.9	347.8	363.1	351.9	228.9	134.1	77.2	41	33.8	40.3	1	1	1	1	1	1	1	1	1	1	0.054	0	1.862547517	1		
FALSE	IsMasterProtein	P51800	Chloride channel protein ClC-Ka OS=Homo sapiens GN=CLCNKA PE=1 SV=1	2.183406114	1	1	1	1	687	75.236	7.71		1187	ENSG00000186510	CLCNKA	1	regulation of biological process;transport	membrane	metal ion binding;nucleotide binding;transporter activity	"Pf00571, Pf00654"																														0.08	0	0	1		
FALSE	IsMasterProtein	P51809	Vesicle-associated membrane protein 7 OS=Homo sapiens GN=VAMP7 PE=1 SV=3	17.72727273	4	8	4	1	220	24.919	8.6		6845	ENSG00000124333	VAMP7	X; X|Y	cell organization and biogenesis;regulation of biological process;transport	cytoplasm;endoplasmic reticulum;endosome;Golgi;membrane;vacuole	protein binding	"Pf00957, Pf13774"	0.987	1.063	0.917	0.7	0.451	0.378	0.233	0.145	0.075	1379.8	1361.2	1466.8	1265.2	966.3	622.5	521.6	321.4	199.6	103.1	3	3	3	3	3	3	3	3	3	3	0.848	0	14.36151671	4	69.83597633	4
FALSE	IsMasterProtein	P51812	Ribosomal protein S6 kinase alpha-3 OS=Homo sapiens GN=RPS6KA3 PE=1 SV=1	24.45945946	18	41	12	1	740	83.683	6.89		6197	ENSG00000177189	RPS6KA3	X	cell communication;cellular component movement;defense response;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytosol;nucleus	catalytic activity;enzyme regulator activity;metal ion binding;nucleotide binding;protein binding	"Pf00069, Pf00433, Pf07714, Pf14531"	0.995	0.982	0.745	0.331	0.147	0.088	0.06	0.036	0.023	6436.4	6402.2	6319.7	4797.8	2128.9	944.7	565.9	386	229.7	150.6	18	18	18	18	18	18	18	18	18	18	1.371	6	79.91860104	18	443.2276491	17
FALSE	IsMasterProtein	P51814	Zinc finger protein 41 OS=Homo sapiens GN=ZNF41 PE=1 SV=2	3.65408039	3	3	2	1	821	93.668	8.79		7592		ZNF41	X	metabolic process;regulation of biological process	nucleus	DNA binding;metal ion binding;protein binding	"Pf00096, Pf01352, Pf09723, Pf13465"	0.995	0.976	1.027	0.791	0.328	0.205	0.096	0.071	0.046	679.2	676.1	662.8	697.5	537.1	222.6	139	64.9	48.1	31.1	2	2	2	2	2	2	2	2	2	2	0.089	0	4.185563803	3		
FALSE	IsMasterProtein	P51816	AF4/FMR2 family member 2 OS=Homo sapiens GN=AFF2 PE=1 SV=4	1.372997712	1	1	1	1	1311	144.681	8.05		2334	ENSG00000155966	AFF2	X	metabolic process;regulation of biological process;response to stimulus	nucleus	RNA binding	Pf05110	0.911	0.963	0.921	0.7	0.483	0.292	0.233	0.167	0.166	108.6	98.9	104.6	100	76	52.5	31.7	25.3	18.1	18	1	1	1	1	1	1	1	1	1	1	0.036	0	0	1		
FALSE	IsMasterProtein	P51817	cAMP-dependent protein kinase catalytic subunit PRKX OS=Homo sapiens GN=PRKX PE=1 SV=1	6.424581006	3	6	1	1	358	40.87	6.86		5613	ENSG00000183943	PRKX	X	cell differentiation;cell proliferation;cellular component movement;development;metabolic process;regulation of biological process	cytoplasm;nucleus	catalytic activity;nucleotide binding;protein binding	"Pf00069, Pf07714, Pf14531"	0.935	0.686	0.29	0.136	0.066	0.034	0.024	0.024	0.023	449.8	420.7	308.7	130.4	61.2	29.8	15.2	10.6	10.9	10.2	1	1	1	1	1	1	1	1	1	1	0.413	0	10.85010481	3	34.07	2
FALSE	IsMasterProtein	P51858	Hepatoma-derived growth factor OS=Homo sapiens GN=HDGF PE=1 SV=1	72.91666667	17	252	16	1	240	26.772	4.73		3068	ENSG00000143321	HDGF	1	cell proliferation;metabolic process;regulation of biological process;response to stimulus	cytoplasm;nucleus	DNA binding;nucleotide binding;protein binding;RNA binding	Pf00855	0.98	1.032	0.947	0.866	0.704	0.657	0.624	0.624	0.616	22705.2	22249	23428.8	21508.7	19658.4	15977.6	14922.3	14163.3	14177.7	13977.4	24	24	24	24	24	24	24	24	24	24	32.839	0	474.969561	17	2478.262982	17
FALSE	IsMasterProtein	P51911	Calponin-1 OS=Homo sapiens GN=CNN1 PE=1 SV=2	26.5993266	6	20	5	1	297	33.15	9.07		1264	ENSG00000130176	CNN1	19	cell organization and biogenesis;regulation of biological process	cytoskeleton	protein binding	"Pf00307, Pf00402"	0.953	0.944	0.755	0.559	0.362	0.292	0.248	0.252	0.216	2746.6	2618.7	2593.1	2073.8	1535.9	995	801.9	680.5	693	593.1	5	5	5	5	5	5	5	5	5	5	1.783	0	39.51702356	6	270.035	5
FALSE	IsMasterProtein	P51946	Cyclin-H OS=Homo sapiens GN=CCNH PE=1 SV=1	19.19504644	6	13	6	1	323	37.619	7.15		902	ENSG00000134480	CCNH	5	metabolic process;regulation of biological process;response to stimulus	nucleus	catalytic activity;enzyme regulator activity;protein binding	Pf00134	1.059	1.176	1.168	0.998	0.74	0.473	0.127	0.057	0.041	2349.5	2488.5	2763.8	2743.9	2344.2	1737.5	1112.4	297.3	133.9	97.1	5	5	5	5	5	5	5	5	5	5	0.995	0	25.95578933	6	199.49	5
FALSE	IsMasterProtein	P51948	CDK-activating kinase assembly factor MAT1 OS=Homo sapiens GN=MNAT1 PE=1 SV=1	17.15210356	6	12	6	1	309	35.8	6.09		4331	ENSG00000020426	MNAT1	14	cell organization and biogenesis;cell proliferation;metabolic process;regulation of biological process;response to stimulus	cytoplasm;nucleus	catalytic activity;metal ion binding;protein binding	"Pf00097, Pf06391, Pf14634"	1.04	1.195	1.187	1.07	0.747	0.497	0.219	0.176	0.171	1761.5	1831.6	2105.6	2090.3	1885.1	1315.8	876.3	386	310.3	300.8	6	6	6	6	6	6	6	6	6	6	1.254	0	23.18405652	6	120.3812565	6
