"Checked"	"Protein FDR Confidence"	"Master"	"Accession"	"Description"	"Exp. q-value"	"Sum PEP Score"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Found in Sample: [S1] F1: 126, Control, drugS"	"Found in Sample: [S3] F1: 127N, Sample, drugS"	"Found in Sample: [S4] F1: 127C, Sample, drugS"	"Found in Sample: [S5] F1: 128N, Sample, drugS"	"Found in Sample: [S6] F1: 128C, Sample, drugS"	"Found in Sample: [S7] F1: 129N, Sample, drugS"	"Found in Sample: [S8] F1: 129C, Sample, drugS"	"Found in Sample: [S9] F1: 130N, Sample, drugS"	"Found in Sample: [S10] F1: 130C, Sample, drugS"	"Found in Sample: [S11] F1: 131, Sample, drugS"	"Modifications"	"Area: 126, drugS"	"Area: 127N, drugS"	"Area: 127C, drugS"	"Area: 128N, drugS"	"Area: 128C, drugS"	"Area: 129N, drugS"	"Area: 129C, drugS"	"Area: 130N, drugS"	"Area: 130C, drugS"	"Area: 131, drugS"	"Abundance Ratio: (127N, drugS) / (126, drugS)"	"Abundance Ratio: (127C, drugS) / (126, drugS)"	"Abundance Ratio: (128N, drugS) / (126, drugS)"	"Abundance Ratio: (128C, drugS) / (126, drugS)"	"Abundance Ratio: (129N, drugS) / (126, drugS)"	"Abundance Ratio: (129C, drugS) / (126, drugS)"	"Abundance Ratio: (130N, drugS) / (126, drugS)"	"Abundance Ratio: (130C, drugS) / (126, drugS)"	"Abundance Ratio: (131, drugS) / (126, drugS)"	"Abundance: F1: 126, Control, drugS"	"Abundance: F1: 127N, Sample, drugS"	"Abundance: F1: 127C, Sample, drugS"	"Abundance: F1: 128N, Sample, drugS"	"Abundance: F1: 128C, Sample, drugS"	"Abundance: F1: 129N, Sample, drugS"	"Abundance: F1: 129C, Sample, drugS"	"Abundance: F1: 130N, Sample, drugS"	"Abundance: F1: 130C, Sample, drugS"	"Abundance: F1: 131, Sample, drugS"	"Abundances Count: F1: 126, Control, drugS"	"Abundances Count: F1: 127N, Sample, drugS"	"Abundances Count: F1: 127C, Sample, drugS"	"Abundances Count: F1: 128N, Sample, drugS"	"Abundances Count: F1: 128C, Sample, drugS"	"Abundances Count: F1: 129N, Sample, drugS"	"Abundances Count: F1: 129C, Sample, drugS"	"Abundances Count: F1: 130N, Sample, drugS"	"Abundances Count: F1: 130C, Sample, drugS"	"Abundances Count: F1: 131, Sample, drugS"	"emPAI"	"# Razor Peptides"	"Score Sequest HT"	"# Peptides Sequest HT"
"False"	"High"	"IsMasterProtein"	"Q8N5L8"	"Ribonuclease P protein subunit p25-like protein OS=Homo sapiens GN=RPP25L PE=1 SV=1"	"0.00652848049616452"	"3.65247484000131"	"5.52147239263804"	"1"	"1"	"1"	"1"	"163"	"17.62"	"10.3"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.3e6"	"2.7e6"	"2.5e6"	"3.0e6"	"2.8e6"	"3.2e6"	"2.5e6"	"3.1e6"	"2.4e6"	"2.6e6"	"1.150"	"1.057"	"1.283"	"1.181"	"1.376"	"1.075"	"1.339"	"1.027"	"1.108"	"242.5"	"278.8"	"256.4"	"311.2"	"286.4"	"333.8"	"260.8"	"324.8"	"249.1"	"268.6"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.292"	"0"	"3.60174512863159"	"1"
"False"	"High"	"IsMasterProtein"	"Q9NZP8"	"Complement C1r subcomponent-like protein OS=Homo sapiens GN=C1RL PE=1 SV=2"	"0.00652848049616452"	"3.64878365466066"	"1.84804928131417"	"1"	"1"	"1"	"1"	"487"	"53.464"	"7.2"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.0e6"	"2.0e6"	"2.0e6"	"2.0e6"	"2.6e6"	"2.4e6"	"2.4e6"	"2.5e6"	"2.3e6"	"1.9e6"	"0.983"	"0.996"	"1.031"	"1.317"	"1.207"	"1.217"	"1.238"	"1.172"	"0.959"	"223.6"	"219.9"	"222.6"	"230.5"	"294.4"	"269.9"	"272.1"	"276.9"	"262.0"	"214.4"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.089"	"0"	"3.14574956893921"	"1"
"False"	"High"	"IsMasterProtein"	"O00461"	"Golgi integral membrane protein 4 OS=Homo sapiens GN=GOLIM4 PE=1 SV=1"	"0.00652848049616452"	"3.6466609046887"	"1.58045977011494"	"1"	"1"	"1"	"1"	"696"	"81.831"	"4.77"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.7e6"	"3.4e6"	"4.1e6"	"4.3e6"	"4.5e6"	"5.1e6"	"4.9e6"	"4.6e6"	"4.8e6"	"4.8e6"	"0.922"	"1.114"	"1.186"	"1.222"	"1.387"	"1.341"	"1.269"	"1.307"	"1.303"	"140.7"	"129.7"	"156.8"	"166.8"	"172.0"	"195.1"	"188.7"	"178.5"	"183.9"	"183.4"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.054"	"0"	"2.69061231613159"	"1"
"False"	"High"	"IsMasterProtein"	"Q9NSK7"	"Protein C19orf12 OS=Homo sapiens GN=C19orf12 PE=1 SV=3"	"0.00659394334093129"	"3.64244628025692"	"6.57894736842105"	"1"	"1"	"1"	"1"	"152"	"16.276"	"7.43"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.3e7"	"2.2e7"	"2.3e7"	"2.5e7"	"2.7e7"	"3.1e7"	"3.1e7"	"2.8e7"	"2.2e7"	"2.3e7"	"0.962"	"0.991"	"1.092"	"1.173"	"1.353"	"1.365"	"1.218"	"0.955"	"0.998"	"53.2"	"51.2"	"52.7"	"58.1"	"62.4"	"72.0"	"72.6"	"64.8"	"50.8"	"53.1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.585"	"0"	"3.60927724838257"	"1"
"False"	"High"	"IsMasterProtein"	"A6NK75"	"Zinc finger protein 98 OS=Homo sapiens GN=ZNF98 PE=2 SV=4"	"0.00659394334093129"	"3.63813581692046"	"3.84615384615385"	"2"	"2"	"1"	"1"	"572"	"65.756"	"9.17"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.7e7"	"3.0e7"	"3.7e7"	"3.8e7"	"3.6e7"	"4.1e7"	"4.2e7"	"4.1e7"	"4.0e7"	"3.6e7"	"0.818"	"0.996"	"1.033"	"0.980"	"1.119"	"1.142"	"1.118"	"1.077"	"0.961"	"112.9"	"92.4"	"112.4"	"116.6"	"110.6"	"126.3"	"128.9"	"126.2"	"121.6"	"108.5"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.096"	"0"	"5.49097418785095"	"2"
"False"	"High"	"IsMasterProtein"	"P17010-3"	"Isoform 3 of Zinc finger X-chromosomal protein OS=Homo sapiens GN=ZFX"	"0.00659394334093129"	"3.63413778459744"	"1.18483412322275"	"1"	"1"	"1"	"1"	"844"	"94.325"	"6.19"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.5e6"	"1.4e6"	"1.5e6"	"1.7e6"	"1.6e6"	"1.7e6"	"1.6e6"	"1.8e6"	"1.5e6"	"1.6e6"	"0.926"	"0.995"	"1.136"	"1.040"	"1.166"	"1.079"	"1.198"	"1.023"	"1.044"	"193.6"	"179.3"	"192.6"	"220.0"	"201.3"	"225.7"	"208.8"	"231.9"	"198.1"	"202.2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.07"	"0"	"3.83481669425964"	"1"
"False"	"High"	"IsMasterProtein"	"Q499Z4"	"Zinc finger protein 672 OS=Homo sapiens GN=ZNF672 PE=2 SV=2"	"0.00659394334093129"	"3.63152716155964"	"2.65486725663717"	"1"	"1"	"1"	"1"	"452"	"50.192"	"9.89"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"5.4e5"	"5.3e5"	"6.1e5"	"6.9e5"	"6.7e5"	"7.9e5"	"7.1e5"	"7.5e5"	"7.1e5"	"6.8e5"	"0.981"	"1.126"	"1.287"	"1.238"	"1.465"	"1.321"	"1.387"	"1.322"	"1.256"	"135.7"	"133.1"	"152.8"	"174.6"	"168.0"	"198.8"	"179.2"	"188.2"	"179.4"	"170.4"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.07"	"0"	"2.89011120796204"	"1"
"False"	"High"	"IsMasterProtein"	"P82914"	"28S ribosomal protein S15, mitochondrial OS=Homo sapiens GN=MRPS15 PE=1 SV=1"	"0.00659394334093129"	"3.62819354149258"	"3.50194552529183"	"1"	"1"	"1"	"1"	"257"	"29.823"	"10.48"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.3e6"	"2.7e6"	"3.2e6"	"3.4e6"	"3.4e6"	"3.8e6"	"3.7e6"	"4.0e6"	"3.5e6"	"3.5e6"	"0.813"	"0.969"	"1.029"	"1.022"	"1.153"	"1.104"	"1.201"	"1.069"	"1.064"	"248.7"	"202.2"	"241.0"	"256.0"	"254.2"	"286.7"	"274.6"	"298.8"	"265.8"	"264.5"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.129"	"0"	"3.96240448951721"	"1"
"False"	"High"	"IsMasterProtein"	"Q8WUX2"	"Putative glutathione-specific gamma-glutamylcyclotransferase 2 OS=Homo sapiens GN=CHAC2 PE=2 SV=1"	"0.00659394334093129"	"3.61439372640169"	"4.89130434782609"	"1"	"1"	"1"	"1"	"184"	"20.862"	"5.43"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"6.8e6"	"6.9e6"	"7.4e6"	"7.9e6"	"7.6e6"	"8.6e6"	"8.1e6"	"8.7e6"	"7.5e6"	"7.1e6"	"1.004"	"1.084"	"1.160"	"1.117"	"1.258"	"1.187"	"1.270"	"1.096"	"1.045"	"199.8"	"200.5"	"216.5"	"231.7"	"223.2"	"251.3"	"237.1"	"253.8"	"218.9"	"208.7"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.212"	"0"	"3.3518009185791"	"1"
"False"	"High"	"IsMasterProtein"	"Q5T3F8"	"CSC1-like protein 2 OS=Homo sapiens GN=TMEM63B PE=1 SV=1"	"0.00659394334093129"	"3.61030245179361"	"1.44230769230769"	"1"	"1"	"1"	"1"	"832"	"94.896"	"7.4"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"6.9e5"	"5.6e5"	"7.6e5"	"7.3e5"	"8.4e5"	"8.3e5"	"8.9e5"	"8.9e5"	"7.2e5"	"7.6e5"	"0.813"	"1.104"	"1.057"	"1.216"	"1.195"	"1.288"	"1.286"	"1.036"	"1.100"	"75.3"	"61.2"	"83.1"	"79.6"	"91.6"	"90.0"	"97.0"	"96.8"	"78.0"	"82.8"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.066"	"0"	"3.03834867477417"	"1"
"False"	"High"	"IsMasterProtein"	"Q96A37"	"RING finger protein 166 OS=Homo sapiens GN=RNF166 PE=2 SV=1"	"0.00690439444399318"	"3.58821199545613"	"3.79746835443038"	"1"	"1"	"1"	"1"	"237"	"26.105"	"8.06"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.6e6"	"3.4e6"	"3.9e6"	"4.0e6"	"4.3e6"	"4.4e6"	"4.4e6"	"4.4e6"	"4.3e6"	"4.2e6"	"0.927"	"1.084"	"1.106"	"1.175"	"1.213"	"1.229"	"1.202"	"1.184"	"1.147"	"277.9"	"257.7"	"301.3"	"307.4"	"326.4"	"337.1"	"341.5"	"334.0"	"329.1"	"318.8"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.194"	"0"	"3.87086391448975"	"1"
"False"	"High"	"IsMasterProtein"	"Q8N9Q2"	"Protein SREK1IP1 OS=Homo sapiens GN=SREK1IP1 PE=1 SV=1"	"0.00690439444399318"	"3.58593092532213"	"4.51612903225806"	"1"	"3"	"1"	"1"	"155"	"18.166"	"9.85"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"5.4e8"	"4.9e8"	"5.4e8"	"5.7e8"	"4.4e8"	"5.4e8"	"5.9e8"	"6.1e8"	"4.9e8"	"4.4e8"	"0.933"	"1.145"	"1.143"	"1.012"	"1.103"	"1.158"	"1.188"	"1.093"	"1.041"	"133.5"	"124.6"	"152.9"	"152.6"	"135.1"	"147.2"	"154.6"	"158.6"	"145.9"	"139.0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.931"	"0"	"9.73927569389343"	"1"
"False"	"High"	"IsMasterProtein"	"Q99807"	"5-demethoxyubiquinone hydroxylase, mitochondrial OS=Homo sapiens GN=COQ7 PE=1 SV=3"	"0.00690439444399318"	"3.58586263781552"	"5.06912442396313"	"1"	"1"	"1"	"1"	"217"	"24.262"	"8.59"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.0e6"	"1.9e6"	"2.2e6"	"2.3e6"	"2.3e6"	"2.5e6"	"2.3e6"	"2.5e6"	"2.3e6"	"2.3e6"	"0.958"	"1.133"	"1.158"	"1.180"	"1.273"	"1.186"	"1.264"	"1.171"	"1.147"	"105.9"	"101.4"	"120.0"	"122.6"	"125.0"	"134.8"	"125.6"	"133.9"	"124.0"	"121.5"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.155"	"0"	"3.32271981239319"	"1"
"False"	"High"	"IsMasterProtein"	"P56182"	"Ribosomal RNA processing protein 1 homolog A OS=Homo sapiens GN=RRP1 PE=1 SV=1"	"0.00690439444399318"	"3.57856060977995"	"2.60303687635575"	"1"	"1"	"1"	"1"	"461"	"52.807"	"9.33"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.5e6"	"2.1e6"	"2.6e6"	"2.7e6"	"2.6e6"	"3.0e6"	"2.9e6"	"3.0e6"	"2.8e6"	"2.6e6"	"0.857"	"1.027"	"1.068"	"1.041"	"1.193"	"1.160"	"1.206"	"1.138"	"1.044"	"160.4"	"137.5"	"164.7"	"171.3"	"166.9"	"191.3"	"186.1"	"193.5"	"182.5"	"167.4"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.089"	"0"	"2.84326553344727"	"1"
"False"	"High"	"IsMasterProtein"	"Q9Y6K1"	"DNA (cytosine-5)-methyltransferase 3A OS=Homo sapiens GN=DNMT3A PE=1 SV=4"	"0.00690439444399318"	"3.57675412606319"	"1.20614035087719"	"1"	"1"	"1"	"1"	"912"	"101.793"	"6.57"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.5e6"	"1.2e6"	"1.3e6"	"1.4e6"	"1.4e6"	"1.5e6"	"1.5e6"	"1.6e6"	"1.4e6"	"1.2e6"	"0.766"	"0.885"	"0.920"	"0.902"	"1.022"	"0.994"	"1.071"	"0.916"	"0.818"	"181.3"	"138.9"	"160.4"	"166.8"	"163.5"	"185.2"	"180.3"	"194.2"	"166.0"	"148.3"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.038"	"0"	"3.41829586029053"	"1"
"False"	"High"	"IsMasterProtein"	"O15460"	"Prolyl 4-hydroxylase subunit alpha-2 OS=Homo sapiens GN=P4HA2 PE=1 SV=1"	"0.00690439444399318"	"3.55877632575739"	"1.86915887850467"	"1"	"1"	"1"	"1"	"535"	"60.864"	"5.71"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.6e6"	"2.3e6"	"2.8e6"	"3.1e6"	"3.1e6"	"3.3e6"	"3.4e6"	"3.4e6"	"2.8e6"	"2.7e6"	"0.875"	"1.094"	"1.183"	"1.205"	"1.286"	"1.311"	"1.331"	"1.095"	"1.060"	"81.8"	"71.6"	"89.5"	"96.8"	"98.6"	"105.2"	"107.2"	"108.9"	"89.6"	"86.7"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.068"	"0"	"3.84782743453979"	"1"
"False"	"High"	"IsMasterProtein"	"O15431"	"High affinity copper uptake protein 1 OS=Homo sapiens GN=SLC31A1 PE=1 SV=1"	"0.00690439444399318"	"3.55284196865778"	"5.78947368421053"	"1"	"1"	"1"	"1"	"190"	"21.076"	"7.42"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.3e6"	"3.2e6"	"4.2e6"	"4.5e6"	"4.5e6"	"4.4e6"	"4.4e6"	"4.9e6"	"4.3e6"	"3.9e6"	"0.971"	"1.261"	"1.343"	"1.350"	"1.334"	"1.330"	"1.466"	"1.288"	"1.159"	"111.3"	"108.1"	"140.3"	"149.5"	"150.3"	"148.5"	"148.0"	"163.2"	"143.3"	"129.0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.778"	"0"	"2.89853978157043"	"1"
"False"	"High"	"IsMasterProtein"	"Q6NSJ2"	"Pleckstrin homology-like domain family B member 3 OS=Homo sapiens GN=PHLDB3 PE=2 SV=3"	"0.00694837198028601"	"3.54607040794227"	"1.875"	"1"	"1"	"1"	"1"	"640"	"71.867"	"6.57"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.8e6"	"3.3e6"	"2.9e6"	"3.4e6"	"3.5e6"	"3.7e6"	"3.5e6"	"3.5e6"	"3.4e6"	"2.9e6"	"1.166"	"1.030"	"1.190"	"1.225"	"1.310"	"1.240"	"1.228"	"1.208"	"1.013"	"149.2"	"174.0"	"153.7"	"177.5"	"182.8"	"195.4"	"185.0"	"183.2"	"180.3"	"151.2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.064"	"0"	"3.11096119880676"	"1"
"False"	"High"	"IsMasterProtein"	"O00142"	"Thymidine kinase 2, mitochondrial OS=Homo sapiens GN=TK2 PE=1 SV=4"	"0.00694837198028601"	"3.54045674171959"	"3.39622641509434"	"1"	"1"	"1"	"1"	"265"	"30.985"	"8.46"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.8e6"	"3.7e6"	"3.2e6"	"3.7e6"	"3.6e6"	"4.2e6"	"4.1e6"	"3.8e6"	"3.6e6"	"3.2e6"	"1.289"	"1.117"	"1.289"	"1.263"	"1.481"	"1.431"	"1.333"	"1.254"	"1.146"	"41.8"	"53.9"	"46.7"	"53.9"	"52.8"	"61.9"	"59.8"	"55.7"	"52.4"	"47.9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.136"	"0"	"3.12998795509338"	"1"
"False"	"High"	"IsMasterProtein"	"P78549"	"Endonuclease III-like protein 1 OS=Homo sapiens GN=NTHL1 PE=1 SV=2"	"0.00694837198028601"	"3.53165266958784"	"3.2051282051282"	"1"	"1"	"1"	"1"	"312"	"34.368"	"9.67"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"8.0e5"	"8.2e5"	"1.0e6"	"9.9e5"	"9.2e5"	"1.0e6"	"1.0e6"	"1.1e6"	"1.1e6"	"1.0e6"	"1.024"	"1.264"	"1.235"	"1.147"	"1.307"	"1.304"	"1.350"	"1.329"	"1.303"	"85.1"	"87.1"	"107.6"	"105.1"	"97.6"	"111.2"	"111.0"	"114.9"	"113.1"	"110.9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.129"	"0"	"3.47415065765381"	"1"
"False"	"High"	"IsMasterProtein"	"Q86UD0"	"Suppressor APC domain-containing protein 2 OS=Homo sapiens GN=SAPCD2 PE=2 SV=2"	"0.00694837198028601"	"3.52768245368316"	"2.28426395939086"	"1"	"1"	"1"	"1"	"394"	"42.61"	"8.82"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.0e6"	"2.1e6"	"2.1e6"	"2.1e6"	"2.2e6"	"2.4e6"	"2.3e6"	"2.5e6"	"2.2e6"	"2.0e6"	"1.072"	"1.079"	"1.058"	"1.137"	"1.238"	"1.179"	"1.282"	"1.105"	"1.012"	"57.1"	"61.2"	"61.6"	"60.4"	"64.9"	"70.7"	"67.3"	"73.2"	"63.1"	"57.8"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.083"	"0"	"3.27270317077637"	"1"
"False"	"High"	"IsMasterProtein"	"Q96T21"	"Selenocysteine insertion sequence-binding protein 2 OS=Homo sapiens GN=SECISBP2 PE=1 SV=2"	"0.00694837198028601"	"3.52115844216934"	"2.2248243559719"	"2"	"2"	"2"	"1"	"854"	"95.402"	"8.12"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.7e6"	"1.7e6"	"1.8e6"	"2.0e6"	"2.0e6"	"2.2e6"	"1.9e6"	"2.0e6"	"1.9e6"	"1.8e6"	"1.022"	"1.053"	"1.191"	"1.204"	"1.291"	"1.125"	"1.222"	"1.109"	"1.054"	"191.5"	"195.7"	"201.6"	"228.0"	"230.5"	"247.3"	"215.4"	"234.0"	"212.4"	"201.8"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.113"	"0"	"5.35450172424316"	"2"
"False"	"High"	"IsMasterProtein"	"Q8NBA8"	"DTW domain-containing protein 2 OS=Homo sapiens GN=DTWD2 PE=1 SV=1"	"0.00694837198028601"	"3.5103227083363"	"3.02013422818792"	"1"	"1"	"1"	"1"	"298"	"33.394"	"8.68"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.7e6"	"2.7e6"	"2.8e6"	"3.2e6"	"3.3e6"	"3.4e6"	"3.4e6"	"3.6e6"	"3.2e6"	"3.0e6"	"1.007"	"1.037"	"1.185"	"1.204"	"1.238"	"1.236"	"1.309"	"1.182"	"1.123"	"136.6"	"137.5"	"141.7"	"161.9"	"164.5"	"169.1"	"168.8"	"178.8"	"161.5"	"153.4"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.179"	"0"	"3.04744982719421"	"1"
"False"	"High"	"IsMasterProtein"	"Q8IWV2"	"Contactin-4 OS=Homo sapiens GN=CNTN4 PE=1 SV=1"	"0.00694837198028601"	"3.50383699087219"	"0.682261208576998"	"1"	"3"	"1"	"1"	"1026"	"113.383"	"7.47"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.5e7"	"2.6e7"	"3.1e7"	"2.9e7"	"3.0e7"	"3.2e7"	"3.2e7"	"3.2e7"	"3.0e7"	"2.7e7"	"1.009"	"1.267"	"1.201"	"1.259"	"1.310"	"1.292"	"1.304"	"1.232"	"1.079"	"303.6"	"306.4"	"384.8"	"364.7"	"382.1"	"397.7"	"392.3"	"396.0"	"373.9"	"327.5"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"0.087"	"0"	"7.93092250823975"	"1"
"False"	"High"	"IsMasterProtein"	"Q9NWQ9"	"Uncharacterized protein C14orf119 OS=Homo sapiens GN=C14orf119 PE=1 SV=1"	"0.00694837198028601"	"3.48985730059743"	"5.71428571428571"	"1"	"1"	"1"	"1"	"140"	"15.999"	"4.94"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.6e7"	"2.5e7"	"2.9e7"	"3.2e7"	"3.0e7"	"3.3e7"	"3.3e7"	"3.1e7"	"3.0e7"	"2.8e7"	"0.959"	"1.114"	"1.199"	"1.128"	"1.257"	"1.243"	"1.184"	"1.125"	"1.067"	"80.6"	"77.3"	"89.8"	"96.6"	"90.9"	"101.3"	"100.2"	"95.4"	"90.7"	"86.0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.389"	"0"	"3.35101079940796"	"1"
"False"	"High"	"IsMasterProtein"	"Q9Y6M4-2"	"Isoform 2 of Casein kinase I isoform gamma-3 OS=Homo sapiens GN=CSNK1G3"	"0.00694837198028601"	"3.48254017345977"	"1.75824175824176"	"1"	"1"	"1"	"1"	"455"	"52.344"	"9.17"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.4e6"	"1.4e6"	"1.4e6"	"1.5e6"	"1.4e6"	"1.7e6"	"1.6e6"	"1.7e6"	"1.4e6"	"1.5e6"	"0.952"	"0.981"	"1.041"	"0.975"	"1.199"	"1.160"	"1.180"	"1.019"	"1.024"	"80.0"	"76.2"	"78.5"	"83.3"	"78.0"	"95.9"	"92.8"	"94.4"	"81.5"	"81.9"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.083"	"0"	"2.81203985214233"	"1"
"False"	"High"	"IsMasterProtein"	"Q9BSC4"	"Nucleolar protein 10 OS=Homo sapiens GN=NOL10 PE=1 SV=1"	"0.00694837198028601"	"3.48193717096504"	"1.01744186046512"	"1"	"2"	"1"	"1"	"688"	"80.251"	"8.46"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"4.0e7"	"5.4e7"	"4.5e7"	"5.3e7"	"4.4e7"	"5.8e7"	"5.1e7"	"6.2e7"	"4.1e7"	"4.7e7"	"0.922"	"0.986"	"1.029"	"1.091"	"1.318"	"1.122"	"1.164"	"1.099"	"0.973"	"164.4"	"151.5"	"162.1"	"169.1"	"179.4"	"216.6"	"184.5"	"191.3"	"180.6"	"160.0"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.062"	"0"	"5.89159274101257"	"1"
"False"	"High"	"IsMasterProtein"	"Q96RK0"	"Protein capicua homolog OS=Homo sapiens GN=CIC PE=1 SV=2"	"0.00694837198028601"	"3.48155515792261"	"0.870646766169154"	"2"	"2"	"2"	"1"	"1608"	"163.719"	"8.56"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.0e6"	"2.0e6"	"2.5e6"	"2.8e6"	"2.7e6"	"2.8e6"	"2.5e6"	"3.1e6"	"2.5e6"	"2.6e6"	"1.002"	"1.140"	"1.238"	"1.244"	"1.291"	"1.204"	"1.301"	"1.143"	"1.083"	"159.2"	"159.5"	"181.5"	"197.1"	"198.0"	"205.5"	"191.7"	"207.1"	"182.0"	"172.4"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.035"	"0"	"4.39519834518433"	"2"
"False"	"High"	"IsMasterProtein"	"Q9BSF0"	"Small membrane A-kinase anchor protein OS=Homo sapiens GN=C2orf88 PE=1 SV=2"	"0.00694837198028601"	"3.47886191629596"	"15.7894736842105"	"1"	"1"	"1"	"1"	"95"	"10.963"	"4.87"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"8.9e6"	"7.9e6"	"8.4e6"	"7.9e6"	"8.6e6"	"8.5e6"	"8.4e6"	"9.9e6"	"9.7e6"	"7.4e6"	"0.880"	"0.944"	"0.884"	"0.959"	"0.948"	"0.940"	"1.112"	"1.082"	"0.831"	"26.7"	"23.5"	"25.2"	"23.6"	"25.6"	"25.3"	"25.1"	"29.7"	"28.9"	"22.2"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"0.468"	"0"	"3.73716926574707"	"1"
