Checked	Master	Accession	Description	Coverage	# Peptides	# PSMs	# Unique Peptides	# Protein Groups	# AAs	MW [kDa]	calc. pI	Modifications	Entrez Gene ID	Ensembl Gene ID	Gene ID	Chromosome	Biological Process	Cellular Component	Molecular Function	Pfam IDs	"Abundance Ratio: (127N, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (127C, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (128N, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (128C, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (129N, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (129C, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (130N, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (130C, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (131, Ctrl) / (126, Ctrl)"	"Abundance: F1: 126, Sample, Ctrl"	"Abundance: F1: 127N, Sample, Ctrl"	"Abundance: F1: 127C, Sample, Ctrl"	"Abundance: F1: 128N, Sample, Ctrl"	"Abundance: F1: 128C, Sample, Ctrl"	"Abundance: F1: 129N, Sample, Ctrl"	"Abundance: F1: 129C, Sample, Ctrl"	"Abundance: F1: 130N, Sample, Ctrl"	"Abundance: F1: 130C, Sample, Ctrl"	"Abundance: F1: 131, Sample, Ctrl"	"Abundances Count: F1: 126, Sample, Ctrl"	"Abundances Count: F1: 127N, Sample, Ctrl"	"Abundances Count: F1: 127C, Sample, Ctrl"	"Abundances Count: F1: 128N, Sample, Ctrl"	"Abundances Count: F1: 128C, Sample, Ctrl"	"Abundances Count: F1: 129N, Sample, Ctrl"	"Abundances Count: F1: 129C, Sample, Ctrl"	"Abundances Count: F1: 130N, Sample, Ctrl"	"Abundances Count: F1: 130C, Sample, Ctrl"	"Abundances Count: F1: 131, Sample, Ctrl"	emPAI	# Razor Peptides	Score Sequest HT	# Peptides Sequest HT	Score Mascot	# Peptides Mascot
FALSE	IsMasterProtein	P60468	Protein transport protein Sec61 subunit beta OS=Homo sapiens GN=SEC61B PE=1 SV=2	15.625	1	1	1	1	96	9.968	11.56		10952	ENSG00000106803	SEC61B	9	cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus;transport	cytosol;endoplasmic reticulum;membrane	protein binding;RNA binding	Pf03911	0.958	1.11	1.109	1.195	1.097	1.192	1.168	1.03	1.016	216.5	207.5	240.4	240.2	258.7	237.4	258	252.9	223	219.9	1	1	1	1	1	1	1	1	1	1	0.468	0			63.71	1
FALSE	IsMasterProtein	P60510	Serine/threonine-protein phosphatase 4 catalytic subunit OS=Homo sapiens GN=PPP4C PE=1 SV=1	58.30618893	13	38	11	1	307	35.057	5.06		5531	ENSG00000149923	PPP4C	16	metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytoskeleton;membrane;nucleus	catalytic activity;metal ion binding;protein binding;signal transducer activity	Pf00149	1.003	1.062	0.922	0.79	0.576	0.524	0.438	0.393	0.325	1616.1	1620.6	1716	1489.3	1276.3	931.5	846.4	708.4	635.2	525.1	9	9	9	9	9	9	9	9	9	9	5.813	0	84.82688093	13	436.0517567	10
FALSE	IsMasterProtein	P60520	Gamma-aminobutyric acid receptor-associated protein-like 2 OS=Homo sapiens GN=GABARAPL2 PE=1 SV=1	57.26495726	9	29	7	1	117	13.658	8.1		11345	ENSG00000034713	GABARAPL2	16	cell communication;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;cytosol;Golgi;membrane;vacuole	protein binding	"Pf02991, Pf04110"	0.92	0.919	0.695	0.61	0.384	0.266	0.122	0.058	0.046	3776.9	3474.9	3471.2	2626.1	2303.4	1451.5	1005.9	460.2	219.4	173.2	8	8	8	8	8	8	8	8	8	8	11.915	2	51.25538564	9	266.1994197	8
FALSE	IsMasterProtein	P60604	Ubiquitin-conjugating enzyme E2 G2 OS=Homo sapiens GN=UBE2G2 PE=1 SV=1	14.54545455	2	4	2	1	165	18.554	4.7		7327	ENSG00000184787	UBE2G2	21	metabolic process;response to stimulus	cytoplasm;cytosol;endoplasmic reticulum	catalytic activity;nucleotide binding;protein binding	Pf00179	0.744	0.668	0.436	0.233	0.122	0.086	0.06	0.043	0.037	994.6	739.5	664.3	434.1	231.6	121.1	85.6	59.6	42.9	36.5	2	2	2	2	2	2	2	2	2	2	1.154	0	6.883801937	2	45.41	2
FALSE	IsMasterProtein	P60660-2	Isoform Smooth muscle of Myosin light polypeptide 6 OS=Homo sapiens GN=MYL6	83.44370861	10	64	1	1	151	16.95	4.55		4637	ENSG00000092841	MYL6	12	cellular component movement;regulation of biological process;response to stimulus	cytosol;membrane	catalytic activity;metal ion binding;motor activity;protein binding;structural molecule activity	"Pf00036, Pf13405, Pf13499"	1.1	1.177	0.979	0.883	0.634	0.29	0.196	0.183	0.111	184.2	202.7	216.8	180.3	162.6	116.7	53.4	36.1	33.8	20.4	1	1	1	1	1	1	1	1	1	1	34.112	0	115.0313072	9	984.2742874	9
FALSE	IsMasterProtein	P60673	Profilin-3 OS=Homo sapiens GN=PFN3 PE=2 SV=1	6.569343066	1	16	1	1	137	14.587	9.26		345456	ENSG00000196570	PFN3	5	cell organization and biogenesis;regulation of biological process	cytoplasm;cytoskeleton;nucleus	protein binding	Pf00235	0.904	0.942	0.809	0.76	0.463	0.237	0.053	0.037	0.027	1804.5	1630.5	1699.9	1460.3	1371.7	835.9	427.6	96.1	67.2	48.4	1	1	1	1	1	1	1	1	1	1	1.371	0	27.34014487	1	171.1680664	1
FALSE	IsMasterProtein	P60709	"Actin, cytoplasmic 1 OS=Homo sapiens GN=ACTB PE=1 SV=1"	77.86666667	23	932	4	1	375	41.71	5.48		60	ENSG00000075624	ACTB	7	cell organization and biogenesis;cellular component movement;coagulation;defense response;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytoskeleton;cytosol;membrane	DNA binding;nucleotide binding;protein binding;structural molecule activity	Pf00022	0.964	1.001	0.87	0.644	0.328	0.14	0.082	0.063	0.053	109415.4	105481.3	109524.5	95145	70455.3	35860.8	15308	8978.4	6911.8	5777.3	41	41	41	41	41	41	41	41	41	41	447.925	36	1749.689469	22	10389.17358	19
FALSE	IsMasterProtein	P60763	Ras-related C3 botulinum toxin substrate 3 OS=Homo sapiens GN=RAC3 PE=1 SV=1	25	5	13	2	1	192	21.365	8.15		5881	ENSG00000169750	RAC3	17	cell communication;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;cytoskeleton;cytosol;membrane	catalytic activity;nucleotide binding;protein binding	"Pf00025, Pf00071, Pf08477"	1.059	1.019	0.95	0.762	0.633	0.35	0.233	0.182	0.123	450.5	477	459.1	428.2	343.4	285.3	157.5	104.9	82.2	55.3	2	2	2	2	2	2	2	2	2	2	2.594	0	18.83753872	5	129.7819341	4
FALSE	IsMasterProtein	P60842	Eukaryotic initiation factor 4A-I OS=Homo sapiens GN=EIF4A1 PE=1 SV=1	54.92610837	22	240	4	1	406	46.125	5.48		1973	ENSG00000161960	EIF4A1	17	metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytosol;membrane;nucleus	catalytic activity;nucleotide binding;protein binding;RNA binding	"Pf00270, Pf00271, Pf04851"	0.945	0.914	0.725	0.365	0.182	0.102	0.061	0.049	0.044	37791	35719	34547.1	27406.5	13806	6893.2	3869.6	2314.8	1858.2	1658.6	33	33	33	33	33	33	33	33	33	33	45.416	25	435.4760344	22	2866.315512	21
FALSE	IsMasterProtein	P60866-2	Isoform 2 of 40S ribosomal protein S20 OS=Homo sapiens GN=RPS20	31.69014085	6	28	5	1	142	15.995	9.32		6224	ENSG00000008988	RPS20	8	cell organization and biogenesis;metabolic process;transport	cytoplasm;cytosol;membrane;ribosome	protein binding;RNA binding;structural molecule activity	Pf00338	0.916	1.011	0.793	0.655	0.459	0.334	0.129	0.062	0.046	1838.2	1683.2	1858.9	1457.3	1203.7	843	613.2	237.1	114.8	83.9	5	5	5	5	5	5	5	5	5	5	6.197	0	45.88570118	6	191.4045455	5
FALSE	IsMasterProtein	P60891	Ribose-phosphate pyrophosphokinase 1 OS=Homo sapiens GN=PRPS1 PE=1 SV=2	44.33962264	13	77	6	1	318	34.812	6.98		5631	ENSG00000147224	PRPS1	X	cell death;metabolic process	cytosol	catalytic activity;metal ion binding;nucleotide binding;protein binding	"Pf00156, Pf13793, Pf14572"	1.007	1.101	1.017	0.84	0.597	0.381	0.138	0.062	0.047	9627.3	9693.1	10603.1	9787.1	8090.1	5743.6	3671	1330.9	600.6	455.2	17	17	17	17	17	17	17	17	17	17	6.943	9	174.6811129	12	1133.799733	12
FALSE	IsMasterProtein	P60953	Cell division control protein 42 homolog OS=Homo sapiens GN=CDC42 PE=1 SV=2	36.64921466	6	20	5	1	191	21.245	6.55		998	ENSG00000070831	CDC42	1	cell communication;cell differentiation;cell division;cell organization and biogenesis;cellular component movement;coagulation;defense response;metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;cytoskeleton;cytosol;membrane;vacuole	catalytic activity;nucleotide binding;protein binding	"Pf00025, Pf00071, Pf08477"	0.997	1.136	1.011	0.718	0.484	0.205	0.068	0.041	0.024	2479.4	2471.4	2817.6	2507.7	1779.3	1199.4	509.3	169.4	102.1	58.8	5	5	5	5	5	5	5	5	5	5	2.981	0	40.94382954	6	294.0079696	6
FALSE	IsMasterProtein	P60981	Destrin OS=Homo sapiens GN=DSTN PE=1 SV=3	56.96969697	9	65	8	1	165	18.493	7.85		11034	ENSG00000125868	DSTN	20	cell organization and biogenesis;cellular component movement;regulation of biological process	cytoplasm;cytoskeleton	protein binding	Pf00241	1.014	1.075	0.934	0.824	0.545	0.208	0.077	0.06	0.065	3743.8	3797.9	4023.1	3497.8	3086	2041.8	777.8	290	223.4	242.1	8	8	8	8	8	8	8	8	8	8	10.938	0	104.0214998	8	555.3981308	9
FALSE	IsMasterProtein	P60983	Glia maturation factor beta OS=Homo sapiens GN=GMFB PE=1 SV=2	54.22535211	7	49	6	1	142	16.702	5.29		2764	ENSG00000197045	GMFB	14	metabolic process;regulation of biological process;response to stimulus		enzyme regulator activity;protein binding;signal transducer activity	Pf00241	0.957	1.016	0.86	0.771	0.561	0.47	0.343	0.282	0.237	6251.7	5985.5	6354.3	5377.4	4819	3504.8	2935.7	2145	1763.4	1479.9	10	10	10	10	10	10	10	10	10	10	15.681	1	74.91240752	6	617.5637352	7
FALSE	IsMasterProtein	P61006	Ras-related protein Rab-8A OS=Homo sapiens GN=RAB8A PE=1 SV=1	54.10628019	13	61	6	1	207	23.653	9.07		4218	ENSG00000167461	RAB8A	19	cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus;transport	cytosol;endosome;Golgi;membrane;nucleus	catalytic activity;nucleotide binding;protein binding	"Pf00025, Pf00071, Pf08477"	0.923	0.952	0.751	0.644	0.447	0.33	0.12	0.088	0.068	5025.1	4636.5	4783	3772	3237.3	2246.5	1657.2	602.7	440.5	340.3	10	10	10	10	10	10	10	10	10	10	5.661	3	111.2161641	13	617.2274205	11
FALSE	IsMasterProtein	P61011	Signal recognition particle 54 kDa protein OS=Homo sapiens GN=SRP54 PE=1 SV=1	15.67460317	7	14	7	1	504	55.668	8.75		6729	ENSG00000100883	SRP54	14	cell organization and biogenesis;metabolic process;response to stimulus;transport	cytoplasm;cytosol;nucleus	catalytic activity;nucleotide binding;RNA binding	"Pf00448, Pf01656, Pf02881, Pf02978, Pf03205, Pf09974, Pf13207, Pf13671"	0.977	0.782	0.381	0.186	0.098	0.072	0.066	0.062	0.048	3898.4	3810.3	3049.9	1483.7	723.5	382.4	281.5	257.2	243.2	185.2	6	6	6	6	6	6	6	6	6	6	0.546	0	25.77402925	7	205.5933333	7
FALSE	IsMasterProtein	P61018-2	Isoform 2 of Ras-related protein Rab-4B OS=Homo sapiens GN=RAB4B	14.11290323	3	20	1	1	248	27.489	6.35		53916		RAB4B	19	regulation of biological process;response to stimulus;transport	cytoplasm;endosome;membrane;nucleus	catalytic activity;nucleotide binding;protein binding	"Pf00009, Pf00025, Pf00071, Pf04670, Pf08477"	0.702	0.871	0.757	0.705	0.469	0.312	0.12	0.109	0.108	179.1	125.8	156	135.6	126.2	84	55.8	21.5	19.5	19.3	1	1	1	1	1	1	1	1	1	1	0.54	0	35.81590366	3	207.555	3
FALSE	IsMasterProtein	P61019	Ras-related protein Rab-2A OS=Homo sapiens GN=RAB2A PE=1 SV=1	47.64150943	10	27	4	1	212	23.531	6.54		5862	ENSG00000104388	RAB2A	8	cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;endoplasmic reticulum;Golgi;membrane;nucleus	catalytic activity;nucleotide binding;protein binding	"Pf00009, Pf00025, Pf00071, Pf01926, Pf04670, Pf08477"	1.033	1.073	1.041	0.939	0.73	0.591	0.285	0.126	0.065	3345	3455.6	3588.1	3482.2	3141.4	2443.5	1977.4	954.9	420.4	218.6	9	9	9	9	9	9	9	9	9	9	5.31	5	54.71040726	10	442.61	8
FALSE	IsMasterProtein	P61020	Ras-related protein Rab-5B OS=Homo sapiens GN=RAB5B PE=1 SV=1	42.79069767	7	30	5	1	215	23.692	8.13		5869	ENSG00000111540	RAB5B	12	cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;endosome;membrane;nucleus	catalytic activity;nucleotide binding;protein binding	"Pf00009, Pf00025, Pf00071, Pf04670, Pf08477"	0.998	1.057	1.023	0.903	0.685	0.534	0.198	0.1	0.059	2809.6	2804.9	2969.9	2874.1	2537	1925.7	1501.4	557.6	280	164.5	7	7	7	7	7	7	7	7	7	7	3.394	0	60.5270009	7	400.2657143	7
FALSE	IsMasterProtein	P61024	Cyclin-dependent kinases regulatory subunit 1 OS=Homo sapiens GN=CKS1B PE=1 SV=1	40.50632911	4	15	3	1	79	9.654	8.94		1163	ENSG00000173207	CKS1B	1	cell division;cell proliferation;metabolic process;regulation of biological process		catalytic activity;enzyme regulator activity;protein binding	Pf01111	0.929	0.94	0.666	0.533	0.357	0.273	0.22	0.215	0.197	1609.4	1495.1	1513.4	1071.9	858.5	574.5	438.7	354.2	346.8	316.4	4	4	4	4	4	4	4	4	4	4	9	1	24.25820649	4	106.79	3
FALSE	IsMasterProtein	P61026	Ras-related protein Rab-10 OS=Homo sapiens GN=RAB10 PE=1 SV=1	49	10	67	6	1	200	22.527	8.38		10890	ENSG00000084733	RAB10	2	cell differentiation;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;endoplasmic reticulum;endosome;Golgi;membrane;nucleus	catalytic activity;nucleotide binding;protein binding	"Pf00025, Pf00071, Pf04670, Pf08477"	0.96	1.005	0.937	0.836	0.645	0.45	0.12	0.061	0.039	3567.1	3423.1	3585.3	3344	2981.5	2302.1	1604.9	429.7	216.9	140	8	8	8	8	8	8	8	8	8	8	4.08	0	128.4303734	10	755.4260608	9
FALSE	IsMasterProtein	P61081	NEDD8-conjugating enzyme Ubc12 OS=Homo sapiens GN=UBE2M PE=1 SV=1	51.36612022	10	38	10	1	183	20.887	7.69		9040	ENSG00000130725	UBE2M	19	defense response;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytosol	catalytic activity;nucleotide binding;protein binding	Pf00179	0.967	1.007	0.872	0.723	0.356	0.122	0.057	0.037	0.033	6992.4	6762.9	7041.5	6099.5	5055.3	2489.8	852.6	399	258.2	227.3	8	8	8	8	8	8	8	8	8	8	9	0	65.81953716	10	407.5935133	10
FALSE	IsMasterProtein	P61086	Ubiquitin-conjugating enzyme E2 K OS=Homo sapiens GN=UBE2K PE=1 SV=3	57.5	11	87	11	1	200	22.393	5.44		3093	ENSG00000078140	UBE2K	4	cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus	cytoplasm;nucleus	catalytic activity;nucleotide binding;protein binding	"Pf00179, Pf00627"	0.978	1.015	0.864	0.805	0.616	0.472	0.185	0.076	0.057	9480.1	9270.4	9621.7	8193.8	7632.2	5843.9	4471.3	1750	720.3	544.6	16	16	16	16	16	16	16	16	16	16	15.379	0	153.3272789	11	987.1989717	10
FALSE	IsMasterProtein	P61088	Ubiquitin-conjugating enzyme E2 N OS=Homo sapiens GN=UBE2N PE=1 SV=1	44.73684211	7	85	2	1	152	17.127	6.57		7334	ENSG00000177889	UBE2N	12	cell organization and biogenesis;defense response;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytosol;nucleus	catalytic activity;nucleotide binding;protein binding;RNA binding	"Pf00179, Pf05743, Pf05773"	0.9	0.931	0.765	0.677	0.421	0.207	0.107	0.058	0.045	11506.5	10351.5	10709.6	8803	7787.7	4839.5	2376.4	1225.9	671.8	514.7	10	10	10	10	10	10	10	10	10	10	7.111	7	140.4608462	7	727.3473346	7
FALSE	IsMasterProtein	P61106	Ras-related protein Rab-14 OS=Homo sapiens GN=RAB14 PE=1 SV=4	56.74418605	11	53	10	1	215	23.882	6.21		51552	ENSG00000119396	RAB14	9	cell organization and biogenesis;defense response;metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;cytosol;endoplasmic reticulum;endosome;Golgi;membrane;nucleus;vacuole	catalytic activity;nucleotide binding;protein binding	"Pf00009, Pf00025, Pf00071, Pf04670, Pf08477"	1.064	1.129	1.212	1.102	1.086	0.791	0.371	0.128	0.067	4880.1	5190	5509.9	5914.9	5376.9	5298.5	3860.1	1808.4	622.9	324.7	12	12	12	12	12	12	12	12	12	12	6.356	0	102.0778331	11	645.7075121	11
FALSE	IsMasterProtein	P61129	Zinc finger CCCH domain-containing protein 6 OS=Homo sapiens GN=ZC3H6 PE=2 SV=2	0.925147183	1	4	1	1	1189	131.589	7.64		376940	ENSG00000188177	ZC3H6	2			metal ion binding	Pf00642	1.017	0.768	0.591	0.331	0.254	0.193	0.108	0.124	0.141	36.2	36.8	27.8	21.4	12	9.2	7	3.9	4.5	5.1	1	1	1	1	1	1	1	1	1	1	0.047	0	8.40407443	1	71.43	1
FALSE	IsMasterProtein	P61158	Actin-related protein 3 OS=Homo sapiens GN=ACTR3 PE=1 SV=3	43.77990431	17	107	13	1	418	47.341	5.88		10096	ENSG00000115091	ACTR3	2	cell division;cell organization and biogenesis;cellular component movement;defense response;regulation of biological process;response to stimulus	cytoplasm;cytoskeleton;cytosol;membrane	nucleotide binding;protein binding;structural molecule activity	Pf00022	0.926	0.971	0.825	0.74	0.507	0.399	0.277	0.187	0.077	9667.7	8955.8	9388.5	7977.8	7154.6	4901.1	3853.1	2677.4	1809.2	739.9	18	18	18	18	18	18	18	18	18	18	9	3	200.1066906	17	1391.782584	17
FALSE	IsMasterProtein	P61160	Actin-related protein 2 OS=Homo sapiens GN=ACTR2 PE=1 SV=1	29.44162437	10	113	9	1	394	44.732	6.74		10097	ENSG00000138071	ACTR2	2	cell division;cell organization and biogenesis;cellular component movement;defense response;regulation of biological process;response to stimulus;transport	cytoplasm;cytoskeleton;cytosol;membrane	nucleotide binding;protein binding;structural molecule activity	Pf00022	0.944	0.948	0.829	0.703	0.5	0.393	0.268	0.159	0.063	14249.6	13445.7	13507.9	11818.8	10022.4	7129	5595.1	3823.5	2269.3	898.8	17	17	17	17	17	17	17	17	17	17	5.579	0	229.2626057	10	1168.384312	9
FALSE	IsMasterProtein	P61163	Alpha-centractin OS=Homo sapiens GN=ACTR1A PE=1 SV=1	39.09574468	13	61	7	1	376	42.587	6.64	Acetyl [N-Term]	10121	ENSG00000138107	ACTR1A	10	cell organization and biogenesis;transport	cytoplasm;cytoskeleton;cytosol	nucleotide binding	Pf00022	0.932	1.012	0.886	0.623	0.381	0.252	0.147	0.103	0.076	4781.9	4455.5	4839.6	4238.4	2977.6	1821.5	1203	702.9	491.9	363.8	10	10	10	10	10	10	10	10	10	10	3.062	5	133.7753818	13	356.0725795	8
FALSE	IsMasterProtein	P61201-2	Isoform 2 of COP9 signalosome complex subunit 2 OS=Homo sapiens GN=COPS2	37.55555556	14	75	14	1	450	52.371	5.47		9318	ENSG00000166200	COPS2	15	cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus	cytoplasm	protein binding;signal transducer activity	"Pf01399, Pf10075"	0.949	0.987	0.868	0.753	0.457	0.198	0.087	0.067	0.049	7768.1	7375.1	7668.4	6741.1	5847.9	3551.1	1541	674	517.6	383.6	17	17	17	17	17	17	17	17	17	17	4.055	0	147.6858369	14	884.1331786	14
FALSE	IsMasterProtein	P61218	"DNA-directed RNA polymerases I, II, and III subunit RPABC2 OS=Homo sapiens GN=POLR2F PE=1 SV=1"	5.511811024	2	3	2	1	127	14.469	4.22		5435	ENSG00000100142	POLR2F	22	defense response;metabolic process;regulation of biological process;response to stimulus	cytosol;nucleus	catalytic activity;DNA binding	Pf01192	1.11	1.037	1.043	0.682	0.595	0.698	0.538	0.427	0.318	211	234.2	218.8	220	143.8	125.6	147.2	113.5	90.2	67	2	2	2	2	2	2	2	2	2	2	2.162	0	4.830521107	2	0	1
FALSE	IsMasterProtein	P61221	ATP-binding cassette sub-family E member 1 OS=Homo sapiens GN=ABCE1 PE=1 SV=1	38.06343907	23	119	17	1	599	67.271	8.34		6059	ENSG00000164163	ABCE1	4	metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;membrane;mitochondrion;organelle lumen	catalytic activity;enzyme regulator activity;nucleotide binding;protein binding	"Pf00005, Pf04068, Pf13304, Pf13671"	0.974	1.069	0.969	0.902	0.732	0.649	0.365	0.125	0.062	14489.7	14118	15483.5	14035.8	13066.3	10606.5	9404.9	5293.7	1806	897.2	25	25	25	25	25	25	25	25	25	25	7.254	6	223.5642363	23	1372.420231	19
FALSE	IsMasterProtein	P61225	Ras-related protein Rap-2b OS=Homo sapiens GN=RAP2B PE=1 SV=1	6.557377049	1	2	1	1	183	20.491	4.81		5912	ENSG00000181467	RAP2B	3	cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus;transport	cytosol;endosome;membrane	catalytic activity;nucleotide binding;protein binding;transporter activity	"Pf00009, Pf00071, Pf02421, Pf08477"	1.014	0.998	0.923	0.626	0.425	0.298	0.208	0.166	0.15	243.3	246.8	242.7	224.6	152.3	103.3	72.4	50.7	40.4	36.4	1	1	1	1	1	1	1	1	1	1	0.233	0	3.31953001	1	13.25	1
FALSE	IsMasterProtein	P61244	Protein max OS=Homo sapiens GN=MAX PE=1 SV=1	25.625	3	6	2	1	160	18.264	6.3		4149	ENSG00000125952	MAX	14	cell communication;cell death;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus	cytoplasm;nucleus	DNA binding;protein binding	Pf00010	0.822	0.903	0.687	0.639	0.438	0.421	0.318	0.339	0.259	375.4	308.4	338.9	257.9	240	164.6	158	119.2	127.4	97.4	2	2	2	2	2	2	2	2	2	2	0.874	1	13.66286302	3	112.1366667	3
FALSE	IsMasterProtein	P61244-3	Isoform 3 of Protein max OS=Homo sapiens GN=MAX	22.33009709	2	3	1	1	103	12.092	6.02		4149	ENSG00000125952	MAX	14	metabolic process;regulation of biological process	cytoplasm;nucleus	DNA binding;protein binding	Pf00010	0.902	0.933	0.752	0.691	0.597	0.444	0.52	0.46	0.359	344.5	310.8	321.3	259.2	238.2	205.8	152.8	179	158.6	123.8	1	1	1	1	1	1	1	1	1	1	0.668	0	3.117272139	1	54.96	2
FALSE	IsMasterProtein	P61247	40S ribosomal protein S3a OS=Homo sapiens GN=RPS3A PE=1 SV=2	49.62121212	14	78	14	1	264	29.926	9.73		6189	ENSG00000145425	RPS3A	4	cell differentiation;cell organization and biogenesis;metabolic process;regulation of biological process;transport	cytoplasm;cytosol;nucleus;ribosome	protein binding;RNA binding;structural molecule activity	Pf01015	0.909	1.019	0.807	0.649	0.369	0.243	0.087	0.057	0.036	8750.5	7954.1	8919.1	7057.7	5677.8	3232.7	2129.3	764	501.9	312.1	15	15	15	15	15	15	15	15	15	15	7.859	0	145.8692982	14	793.2756169	13
FALSE	IsMasterProtein	P61254	60S ribosomal protein L26 OS=Homo sapiens GN=RPL26 PE=1 SV=1	20.68965517	4	10	4	1	145	17.248	10.55		6154	ENSG00000161970	RPL26	17	cell organization and biogenesis;metabolic process;transport	cytosol;membrane;ribosome	RNA binding;structural molecule activity	Pf00467	0.742	0.808	0.992	0.993	1.181	1.389	0.575	0.255	0.213	212.4	157.6	171.7	210.8	210.9	250.9	295.1	122.2	54.1	45.2	2	2	2	2	2	2	2	2	2	2	1.783	0	13.62061	4	74.06227334	3
FALSE	IsMasterProtein	P61289-2	Isoform 2 of Proteasome activator complex subunit 3 OS=Homo sapiens GN=PSME3	51.31086142	13	145	13	1	267	30.867	6.11		10197	ENSG00000131467	PSME3	17	cell death;cellular component movement;defense response;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytosol;membrane;nucleus;proteasome	enzyme regulator activity;protein binding	"Pf02251, Pf02252"	0.974	1.029	0.903	0.762	0.61	0.546	0.51	0.493	0.457	16196.2	15778.3	16673.8	14618.5	12342.8	9884.8	8843	8252.6	7991.9	7394.5	20	20	20	20	20	20	20	20	20	20	14.849	0	291.9516107	13	1490.56306	13
FALSE	IsMasterProtein	P61313	60S ribosomal protein L15 OS=Homo sapiens GN=RPL15 PE=1 SV=2	21.56862745	5	10	5	1	204	24.131	11.62		6138	ENSG00000174748	RPL15	3	cell organization and biogenesis;metabolic process;transport	cytosol;membrane;nucleus;ribosome	protein binding;RNA binding;structural molecule activity	Pf00827	0.885	1.096	0.99	0.921	0.674	0.64	0.157	0.071	0.036	1322.1	1169.8	1449.3	1308.4	1217.2	891.6	845.6	207.7	94.4	48.1	4	4	4	4	4	4	4	4	4	4	1.276	0	12.46067309	5	62.37	4
FALSE	IsMasterProtein	P61353	60S ribosomal protein L27 OS=Homo sapiens GN=RPL27 PE=1 SV=2	47.79411765	6	16	6	1	136	15.788	10.56		6155	ENSG00000131469	RPL27	17	cell organization and biogenesis;metabolic process;transport	cytosol;membrane;nucleus;ribosome	RNA binding;structural molecule activity	"Pf00467, Pf01777"	0.76	0.858	0.771	0.686	0.526	0.47	0.128	0.072	0.086	1248.9	949.3	1071.4	962.9	857	657.1	587.3	160	89.7	107.8	5	5	5	5	5	5	5	5	5	5	13.678	0	23.50812459	6	158.5654644	6
FALSE	IsMasterProtein	P61457	Pterin-4-alpha-carbinolamine dehydratase OS=Homo sapiens GN=PCBD1 PE=1 SV=2	46.15384615	5	17	4	1	104	11.992	6.8		5092	ENSG00000166228	PCBD1	10	cell organization and biogenesis;metabolic process;regulation of biological process	cytoplasm;cytosol;nucleus	catalytic activity;protein binding	Pf01329	0.951	1.029	0.834	0.746	0.561	0.487	0.41	0.38	0.339	1374.8	1307.9	1415.3	1146.2	1025.2	770.9	669.5	564.2	521.8	465.7	6	6	6	6	6	6	6	6	6	6	4.623	1	25.60121465	5	90.88635993	4
FALSE	IsMasterProtein	P61513	60S ribosomal protein L37a OS=Homo sapiens GN=RPL37A PE=1 SV=2	17.39130435	2	4	2	1	92	10.268	10.43		6168	ENSG00000197756	RPL37A	2	cell organization and biogenesis;metabolic process;transport	cytosol;nucleus;ribosome	metal ion binding;protein binding;RNA binding;structural molecule activity	Pf01780	0.887	1.016	0.725	0.645	0.412	0.35	0.134	0.065	0.069	698.1	619.2	709.6	506.3	450.3	287.9	244.2	93.5	45.4	47.9	2	2	2	2	2	2	2	2	2	2	1.154	0	5.256628752	2	29.71	2
